Policy1,Policy2,No_Kids,Age_kids,Age,Maratial_status,Gender,Income,Education,Smoking.and.alcohol,Weight,Height,Term,sumAssured
7,3,0,0,22,1,0,5,1,0,109,180,14,600000
7,2,1,5,26,1,1,5,1,0,50,168,28,1200000
7,3,0,0,24,1,0,5,3,0,46,152,19,800000
7,3,0,0,49,0,0,5,2,1,65,155,12,500000
7,3,1,5,26,1,1,5,1,1,99,167,21,900000
7,3,0,0,24,1,1,5,2,0,72,154,34,1500000
7,3,2,"4,5",26,1,0,5,3,1,72,183,12,500000
7,2,0,0,24,1,0,5,2,0,75,154,28,1200000
7,3,0,0,24,1,0,5,1,0,108,167,22,1000000
7,2,0,0,21,0,0,5,1,1,103,181,15,700000
7,3,0,0,22,1,0,5,1,0,69,184,19,800000
7,3,0,0,23,1,1,5,1,0,109,189,29,1300000
7,3,0,0,25,1,1,5,1,0,96,187,15,700000
7,3,0,0,22,1,1,5,1,0,57,187,34,1500000
7,3,0,0,26,0,0,5,3,0,91,181,30,1300000
7,3,0,0,43,0,0,5,3,0,59,153,16,700000
7,1,0,0,23,0,1,5,1,0,66,166,32,1400000
7,3,0,0,26,0,0,5,2,0,87,170,20,900000
7,3,2,"1,1",26,1,1,5,1,0,63,178,16,700000
7,3,1,5,26,1,0,5,1,1,103,181,12,500000
7,3,2,"1,4",26,1,1,5,2,0,90,185,22,1000000
7,3,0,0,26,0,0,5,1,1,80,153,35,1500000
7,3,0,0,25,1,0,5,2,0,81,179,20,900000
7,3,0,0,23,1,0,5,2,0,59,182,12,500000
7,3,1,7,26,1,1,5,3,1,91,171,35,1500000
7,3,0,0,26,0,0,5,3,0,49,185,12,500000
7,3,0,0,22,1,0,5,1,0,90,186,24,1000000
7,3,2,"4,7",26,1,1,5,3,0,70,164,31,1300000
7,3,2,"4,3",26,1,0,5,3,0,73,179,14,600000
7,3,1,3,26,1,1,5,3,1,48,150,21,900000
7,3,0,0,25,1,1,5,2,0,65,161,25,1100000
7,1,1,19,44,1,1,5,3,0,63,189,31,1300000
7,3,2,"6,4",26,1,1,5,2,0,51,185,13,600000
7,3,0,0,23,0,1,5,2,1,109,159,18,800000
7,3,0,0,22,1,0,5,1,1,96,172,13,600000
7,3,0,0,26,0,1,5,1,1,88,187,27,1200000
7,1,0,0,21,0,1,5,1,0,73,164,26,1100000
7,3,1,19,40,1,0,5,1,1,106,190,12,500000
7,3,2,"2,6",26,1,1,5,2,1,96,153,14,600000
7,3,0,0,21,0,1,5,1,0,87,188,33,1400000
7,1,0,0,22,0,1,5,2,1,71,189,24,1000000
7,3,0,0,22,1,1,5,2,1,56,188,18,800000
7,3,0,0,22,1,1,6,1,1,106,174,25,1300000
7,3,0,0,25,0,0,6,3,1,83,180,29,1500000
7,2,0,0,25,1,1,6,2,1,65,158,13,700000
7,3,0,0,24,1,1,6,2,1,70,167,31,1600000
7,3,0,0,24,1,0,6,3,0,86,150,21,1100000
7,3,1,4,26,1,0,6,1,0,99,188,15,800000
7,3,2,"4,3",26,1,1,6,2,1,56,159,16,800000
7,3,2,"21,19",44,1,0,6,2,1,81,176,28,1400000
7,3,0,0,26,0,1,6,1,1,60,162,22,1100000
7,1,0,0,49,0,1,6,1,1,52,168,17,900000
7,3,1,18,42,1,0,6,3,1,110,186,33,1700000
7,3,1,2,26,1,0,6,1,0,104,157,34,1700000
7,1,2,"5,2",26,1,1,6,3,0,107,157,19,1000000
7,3,0,0,21,0,0,6,1,1,110,152,32,1600000
7,3,2,"19,18",42,1,1,6,1,1,83,186,33,1700000
7,3,2,"7,8",26,1,1,6,1,0,77,156,14,700000
7,3,1,20,40,1,1,6,1,0,76,154,34,1700000
7,3,1,23,44,1,1,6,1,0,59,165,15,800000
7,3,2,"28,26",50,1,1,6,2,1,108,173,25,1300000
7,3,0,0,23,1,0,6,2,0,86,158,16,800000
7,3,0,0,22,1,1,6,1,0,84,175,25,1300000
7,3,1,8,26,1,1,6,3,0,45,153,16,800000
7,3,2,"3,5",26,1,0,6,1,0,102,174,12,600000
7,3,0,0,23,1,1,6,2,1,101,155,22,1100000
7,3,0,0,23,1,0,6,2,1,109,168,35,1800000
7,3,2,"6,8",26,1,1,6,3,0,84,173,34,1700000
7,3,2,"17,20",41,1,0,6,3,0,52,172,32,1600000
7,3,0,0,25,1,0,6,2,1,87,156,34,1700000
7,3,1,24,43,1,1,6,1,0,105,167,25,1300000
7,3,0,0,23,1,0,6,2,0,101,190,24,1200000
7,3,2,"27,23",45,1,0,6,1,0,45,158,16,800000
7,3,2,"3,1",26,1,0,6,1,0,108,173,34,1700000
7,3,0,0,23,1,0,6,2,1,46,162,29,1500000
7,3,2,"7,5",26,1,0,6,3,0,76,182,23,1200000
7,3,2,"5,5",26,1,1,6,1,1,90,176,33,1700000
7,3,0,0,22,1,1,6,1,0,60,190,21,1100000
7,3,0,0,24,1,0,6,2,0,64,174,26,1300000
7,3,2,"2,6",26,1,0,6,3,1,48,173,23,1200000
7,3,2,"1,7",26,1,0,6,3,0,94,162,12,600000
7,3,2,"8,3",26,1,1,7,2,0,79,179,14,900000
7,2,2,"35,34",53,1,0,7,2,1,48,181,19,1200000
7,1,0,0,21,0,1,7,1,0,97,165,29,1700000
7,3,1,8,26,1,0,7,2,1,47,170,21,1300000
7,3,1,6,26,1,0,7,1,1,84,151,26,1600000
7,3,0,0,22,1,1,7,1,0,59,172,20,1200000
7,3,0,0,21,0,1,7,1,1,61,185,20,1200000
7,2,0,0,24,1,1,7,1,1,74,163,29,1700000
7,3,0,0,25,1,0,7,3,1,64,173,32,1900000
7,3,0,0,25,1,1,7,3,0,58,154,12,700000
7,3,0,0,23,1,1,7,2,1,78,158,18,1100000
7,3,2,"25,22",43,1,1,7,1,0,66,186,17,1000000
7,3,0,0,23,1,1,7,1,0,95,160,20,1200000
7,3,0,0,22,1,1,7,2,1,66,188,31,1900000
7,3,0,0,40,0,0,7,2,0,63,155,26,1600000
7,3,2,"4,2",26,1,0,7,2,0,50,175,21,1300000
7,3,2,"2,7",26,1,1,7,2,0,87,186,21,1300000
7,3,0,0,24,1,1,7,1,0,46,168,13,800000
7,3,0,0,21,0,1,7,2,0,60,177,32,1900000
7,3,0,0,24,1,0,7,1,1,101,189,18,1100000
7,3,0,0,42,0,0,7,2,1,80,176,13,800000
7,3,0,0,25,1,1,7,2,1,98,175,18,1100000
7,3,2,"2,8",26,1,1,7,3,1,55,185,34,2000000
7,3,0,0,25,1,0,7,2,0,53,150,16,1000000
7,1,0,0,26,0,0,7,3,0,61,187,19,1200000
7,3,0,0,26,0,1,7,2,0,46,151,35,2100000
7,3,2,"24,25",43,1,1,7,2,1,96,189,30,1800000
7,3,0,0,25,1,0,7,3,0,83,155,30,1800000
7,3,0,0,46,0,0,7,3,1,47,178,25,1500000
7,3,1,22,45,1,0,7,3,0,74,169,13,800000
7,2,0,0,42,0,1,7,3,1,61,170,19,1200000
7,3,0,0,22,1,0,7,2,0,53,167,23,1400000
7,1,2,"5,7",26,1,0,7,2,1,64,173,33,2000000
7,3,2,"21,17",41,1,0,7,3,1,64,161,22,1300000
7,3,0,0,24,1,0,7,1,0,103,173,15,900000
7,3,0,0,26,0,1,7,3,1,63,153,33,2000000
7,3,0,0,25,0,0,7,3,1,64,165,22,1300000
7,1,0,0,24,1,1,7,3,1,102,163,35,2100000
7,1,0,0,21,0,0,7,1,1,59,169,26,1600000
7,2,0,0,25,1,0,8,3,1,86,169,23,1600000
7,2,0,0,22,1,0,8,1,1,101,174,30,2100000
7,3,0,0,22,1,0,8,2,0,89,181,18,1200000
7,1,0,0,21,0,1,8,2,1,74,170,15,1100000
7,3,0,0,26,0,0,8,2,1,56,190,32,2200000
7,1,0,0,25,0,1,8,2,0,77,173,20,1400000
7,3,0,0,41,0,0,8,3,1,64,179,23,1600000
7,2,0,0,25,1,0,8,1,1,58,183,18,1200000
7,3,0,0,24,0,1,8,1,1,52,170,25,1700000
7,3,1,31,54,1,1,8,3,1,81,186,21,1400000
7,3,2,"2,4",26,1,1,8,1,1,74,157,32,2200000
7,3,0,0,25,1,1,8,1,1,77,190,19,1300000
7,3,0,0,21,0,1,8,1,0,72,182,22,1500000
7,3,0,0,21,0,1,8,2,1,85,182,18,1200000
7,2,0,0,26,0,0,8,3,1,102,173,16,1100000
7,3,0,0,24,1,0,8,3,1,69,159,17,1200000
7,3,2,"26,20",44,1,0,8,1,1,61,174,12,800000
7,3,0,0,26,0,1,8,1,1,46,161,16,1100000
7,3,1,4,26,1,1,8,1,1,72,161,35,2400000
7,3,0,0,21,0,0,8,2,0,100,158,23,1600000
7,1,2,"3,2",26,1,0,8,1,1,102,190,20,1400000
7,1,2,"6,7",26,1,0,8,2,0,61,180,21,1400000
7,3,1,26,45,1,0,8,2,0,49,150,24,1600000
7,3,0,0,23,1,1,8,1,0,97,156,20,1400000
7,1,0,0,22,1,0,8,1,1,67,184,34,2300000
7,3,0,0,25,1,0,8,1,1,46,164,14,1000000
7,3,2,"21,25",45,1,1,8,1,1,70,179,26,1800000
7,3,0,0,25,1,1,8,1,1,46,162,13,900000
7,1,2,"23,26",48,1,0,8,3,0,105,175,22,1500000
7,3,0,0,23,1,0,8,2,1,86,175,26,1800000
7,3,1,2,26,1,0,8,2,1,70,164,26,1800000
7,3,0,0,24,1,0,8,2,0,110,158,25,1700000
7,2,0,0,43,0,0,8,1,0,50,157,20,1400000
7,3,0,0,21,0,0,8,1,1,77,183,25,1700000
7,3,0,0,24,1,1,8,1,1,51,185,24,1600000
7,3,2,"27,25",50,1,1,8,3,1,95,165,15,1100000
7,3,0,0,21,0,1,8,1,1,72,165,20,1400000
7,3,1,7,26,1,1,8,2,1,96,180,24,1600000
7,3,0,0,23,1,1,8,2,0,72,174,22,1500000
7,3,0,0,23,0,0,8,1,0,67,158,26,1800000
7,3,0,0,23,1,1,8,1,0,109,177,20,1400000
7,3,0,0,22,1,1,8,1,0,77,183,31,2100000
7,3,0,0,26,0,1,8,1,1,86,156,13,900000
7,3,0,0,26,0,0,8,2,1,78,155,21,1400000
7,1,2,"8,8",26,1,1,8,2,0,70,174,23,1600000
7,3,0,0,24,1,1,8,2,1,98,167,17,1200000
7,3,0,0,26,0,0,8,3,1,58,166,33,2200000
7,3,0,0,26,0,1,8,3,0,63,165,15,1100000
7,3,2,"8,5",26,1,0,8,3,0,105,163,26,1800000
7,3,0,0,24,0,0,8,3,1,110,154,15,1100000
7,3,2,"1,3",26,1,0,8,3,1,84,182,19,1300000
7,3,0,0,24,1,0,8,1,0,90,186,23,1600000
7,3,0,0,24,0,1,8,1,0,65,165,13,900000
7,3,2,"22,19",44,1,1,8,1,0,72,190,26,1800000
7,2,0,0,25,1,1,8,2,0,80,177,15,1100000
7,3,0,0,21,0,0,8,1,1,107,181,32,2200000
7,3,2,"20,18",42,1,1,9,3,1,51,162,32,2400000
7,3,0,0,23,0,1,9,1,0,107,153,34,2600000
7,3,0,0,21,0,1,9,2,0,76,168,33,2500000
7,3,1,6,26,1,1,9,3,0,76,163,21,1600000
7,3,0,0,22,1,1,10,1,1,58,154,22,1900000
7,1,0,0,25,1,0,10,1,1,59,150,30,2500000
7,2,0,0,24,0,1,10,2,1,94,154,32,2700000
7,3,0,0,22,1,1,10,2,0,95,158,21,1800000
7,3,1,3,26,1,0,10,2,1,92,150,20,1700000
7,1,0,0,26,0,0,10,1,0,106,150,13,1100000
7,3,2,"4,8",26,1,1,10,2,1,51,161,31,2600000
7,3,0,0,24,1,0,11,3,1,83,189,28,2600000
7,3,2,"2,8",26,1,0,11,3,0,69,190,24,2200000
7,3,2,"22,28",47,1,0,11,2,0,52,154,21,2000000
7,2,2,"6,4",26,1,0,11,2,1,84,156,20,1900000
7,3,2,"23,24",43,1,1,11,3,0,55,176,22,2100000
7,3,0,0,25,1,0,12,2,1,60,151,32,3200000
7,1,0,0,22,1,1,12,1,0,53,154,12,1200000
7,3,2,"7,3",26,1,0,12,2,0,61,151,23,2300000
7,3,2,"5,5",26,1,0,12,3,0,77,158,25,2500000
7,3,0,0,22,1,1,12,1,0,86,158,31,3100000
7,3,1,17,40,1,0,12,3,0,58,190,12,1200000
7,3,0,0,25,1,1,13,1,1,65,153,24,2600000
7,3,0,0,22,1,1,13,2,0,70,151,29,3200000
7,3,2,"4,6",26,1,0,13,2,1,66,167,30,3300000
7,3,0,0,22,1,1,13,2,1,50,183,26,2900000
7,3,0,0,22,1,1,15,2,1,63,163,12,1500000
7,3,0,0,24,1,0,15,1,1,110,154,29,3700000
7,3,1,6,26,1,1,16,2,1,109,168,23,3100000
7,3,0,0,21,0,0,16,2,0,54,186,33,4400000
7,1,0,0,24,1,1,16,3,1,89,162,27,3700000
7,3,0,0,21,0,1,16,2,0,62,154,27,3700000
7,3,0,0,26,0,0,17,3,0,48,188,35,5000000
7,3,0,0,22,1,0,17,1,0,87,165,30,4300000
7,3,0,0,24,1,1,17,2,0,48,169,23,3300000
7,3,0,0,25,1,1,17,2,0,80,173,18,2600000
7,3,0,0,26,0,1,17,2,0,90,165,35,5000000
7,1,0,0,43,0,0,18,1,1,76,175,29,4400000
7,3,0,0,24,1,1,18,3,1,77,189,31,4700000
7,3,2,"6,5",26,1,0,18,3,0,66,176,32,4800000
7,3,0,0,22,1,0,18,1,1,72,155,35,5300000
7,3,2,"4,6",26,1,0,18,1,0,75,161,14,2100000
7,3,0,0,21,0,0,18,1,0,108,157,12,1800000
7,2,0,0,25,1,0,18,2,0,100,181,29,4400000
7,3,0,0,21,0,1,19,1,1,94,150,16,2600000
7,3,0,0,21,0,0,19,2,0,84,171,28,4500000
7,3,2,"17,19",42,1,0,19,2,0,98,183,31,5000000
7,3,2,"5,3",26,1,1,20,3,0,72,159,23,3900000
7,3,0,0,23,1,0,20,2,1,79,152,21,3500000
7,3,0,0,25,1,0,20,2,1,68,162,16,2700000
7,3,0,0,26,0,1,20,2,0,46,176,19,3200000
7,3,0,0,22,1,0,20,2,0,99,151,12,2000000
7,1,1,25,46,1,1,20,3,0,56,167,24,4000000
7,3,1,17,40,1,1,20,3,0,66,168,15,2500000
7,1,0,0,24,1,0,21,1,1,89,190,20,3500000
7,3,1,4,26,1,1,21,1,0,54,163,29,5100000
7,3,2,"20,18",42,1,0,21,2,0,61,156,16,2800000
7,3,0,0,26,0,1,21,3,0,78,174,16,2800000
7,1,0,0,22,1,0,21,1,0,95,155,27,4800000
7,2,0,0,22,0,1,22,2,0,56,152,22,4100000
7,3,0,0,21,0,1,22,1,1,73,174,19,3500000
7,3,0,0,21,0,1,22,1,0,103,177,20,3700000
7,3,1,5,26,1,1,22,2,1,82,170,26,4800000
7,3,0,0,22,1,0,22,2,0,92,156,16,3000000
7,3,0,0,23,0,0,22,1,0,104,170,20,3700000
7,3,2,"18,23",43,1,1,22,3,1,63,166,28,5200000
7,3,1,3,26,1,1,22,2,1,69,161,25,4600000
7,1,0,0,25,0,1,23,2,1,72,159,15,2900000
7,3,2,"4,2",26,1,1,23,2,0,101,157,24,4600000
7,3,1,3,26,1,0,23,1,1,89,167,24,4600000
7,3,0,0,23,1,0,23,1,0,83,158,14,2700000
7,1,0,0,24,1,0,23,3,1,56,174,24,4600000
7,3,1,6,26,1,1,23,2,1,78,178,20,3900000
7,2,0,0,23,1,0,23,1,0,86,160,29,5600000
7,3,1,6,26,1,0,24,1,0,66,177,23,4600000
7,2,0,0,22,1,0,24,1,0,68,161,22,4400000
7,3,0,0,24,1,0,24,3,1,52,190,18,3600000
7,1,0,0,22,1,0,24,2,0,77,181,18,3600000
7,3,2,"19,19",40,1,1,24,3,1,94,167,23,4600000
7,3,0,0,22,1,0,25,2,0,47,174,13,2800000
7,3,0,0,21,0,0,25,2,0,102,169,29,6100000
7,3,0,0,25,1,0,25,2,1,91,151,19,4000000
7,3,0,0,21,0,0,25,2,0,108,178,26,5500000
7,3,0,0,23,1,1,25,2,0,108,167,31,6500000
7,1,2,"5,5",26,1,1,26,2,0,54,181,35,7600000
7,3,2,"3,2",26,1,0,26,2,1,66,160,26,5700000
7,1,1,21,41,1,1,26,2,0,98,177,17,3700000
7,1,0,0,24,0,0,26,3,1,87,173,19,4200000
7,2,1,24,42,1,1,26,2,0,92,174,18,3900000
7,3,0,0,22,0,1,27,2,1,54,161,31,7000000
7,3,2,"22,22",45,1,1,27,2,1,102,190,26,5900000
7,3,0,0,23,1,0,27,2,1,62,172,22,5000000
7,3,0,0,21,0,0,28,1,0,100,169,18,4200000
7,3,0,0,25,1,1,28,3,0,69,181,22,5200000
7,3,0,0,25,1,1,28,2,1,90,183,15,3500000
7,3,0,0,22,0,1,28,1,1,62,157,19,4500000
7,3,0,0,21,0,0,29,2,0,50,168,24,5800000
7,3,0,0,22,1,1,29,1,1,76,174,18,4400000
7,1,0,0,24,1,1,29,3,1,86,183,22,5400000
7,3,0,0,43,0,1,29,3,0,83,177,14,3400000
7,3,0,0,21,0,0,29,2,1,57,150,21,5100000
7,3,2,"6,2",26,1,0,29,1,1,80,188,29,7100000
7,3,0,0,23,0,0,29,1,1,66,167,35,8500000
7,3,0,0,26,0,0,30,3,1,92,161,22,5500000
7,1,0,0,22,1,0,30,1,1,90,172,31,7800000
7,3,0,0,23,1,1,30,1,1,64,184,16,4000000
7,3,2,"22,19",42,1,0,30,3,1,77,171,26,6500000
7,1,0,0,25,1,1,30,2,0,104,160,22,5500000
7,3,2,"8,8",26,1,1,30,2,0,88,179,33,8300000
7,3,0,0,22,0,1,31,2,1,64,164,26,6800000
7,3,1,2,26,1,0,31,1,1,84,184,20,5200000
7,1,2,"4,8",26,1,0,31,2,1,54,162,32,8300000
7,3,2,"25,26",44,1,0,31,3,0,100,188,25,6500000
7,3,0,0,21,0,1,32,1,1,50,162,33,8800000
7,3,2,"5,8",26,1,0,32,2,1,82,173,35,9400000
7,3,0,0,26,0,1,32,3,0,69,188,29,7800000
7,3,0,0,23,1,1,32,2,1,48,157,14,3800000
7,3,0,0,25,1,1,32,2,1,86,187,16,4300000
7,1,0,0,23,1,1,33,1,1,74,160,19,5300000
7,3,0,0,22,1,1,33,2,0,77,153,18,5000000
7,1,0,0,26,0,1,33,1,0,101,174,25,6900000
7,3,0,0,22,1,1,33,1,1,74,185,15,4200000
7,3,2,"6,8",26,1,0,33,2,0,102,162,31,8600000
7,3,2,"29,23",47,1,1,33,1,1,92,154,21,5800000
7,3,2,"3,1",26,1,0,33,2,1,60,167,21,5800000
7,3,1,27,51,1,0,33,2,1,46,158,21,5800000
7,3,0,0,23,1,0,33,2,1,68,189,28,7700000
7,3,1,7,26,1,1,34,2,0,78,164,24,6800000
7,3,0,0,21,0,1,34,1,1,108,185,34,9700000
7,3,1,30,48,1,0,34,2,0,97,151,27,7700000
7,3,0,0,25,1,0,34,1,1,93,155,32,9100000
7,3,0,0,23,1,1,34,2,1,54,160,33,9400000
7,3,0,0,23,1,1,34,1,1,109,154,26,7400000
7,3,2,"8,3",26,1,1,34,3,0,98,179,18,5100000
7,3,2,"2,4",26,1,1,35,3,1,99,161,21,6200000
7,3,0,0,25,1,1,35,3,0,62,174,17,5000000
7,3,0,0,48,0,0,35,3,0,104,183,18,5300000
7,3,0,0,22,1,1,35,1,0,106,151,16,4700000
7,3,0,0,25,1,1,35,2,0,72,183,27,7900000
7,1,2,"1,7",26,1,1,35,3,1,85,150,35,10300000
7,3,0,0,22,1,1,35,2,1,89,157,15,4400000
7,3,1,1,26,1,1,35,3,1,45,169,30,8800000
7,3,0,0,24,1,1,35,2,1,69,160,14,4100000
7,2,0,0,21,0,0,36,2,0,64,170,28,8400000
7,2,0,0,45,0,0,36,1,1,47,179,21,6300000
7,2,0,0,21,0,1,36,1,1,77,168,34,10200000
7,3,2,"20,21",40,1,1,37,2,1,47,176,12,3700000
7,3,1,5,26,1,0,37,1,1,76,173,23,7100000
7,3,1,7,26,1,1,37,3,0,48,176,33,10200000
7,2,0,0,25,1,0,37,1,1,86,152,15,4700000
7,3,0,0,23,1,0,37,1,0,110,161,26,8100000
7,3,2,"5,7",26,1,1,38,2,0,62,177,14,4500000
7,3,2,"2,1",26,1,1,38,2,0,98,182,17,5400000
7,3,0,0,21,0,1,38,2,0,69,164,22,7000000
7,3,1,32,50,1,1,38,3,1,88,172,19,6100000
7,2,0,0,22,1,1,38,1,0,78,181,12,3800000
7,3,0,0,25,1,1,39,3,0,80,150,27,8800000
7,1,2,"17,19",40,1,1,39,2,0,64,158,21,6900000
7,3,1,7,26,1,1,39,1,1,74,167,20,6500000
7,3,1,2,26,1,0,39,3,0,90,166,13,4300000
7,1,1,24,45,1,1,39,3,1,65,158,20,6500000
7,2,0,0,23,1,0,39,2,0,109,154,33,10800000
7,2,0,0,22,1,1,40,2,1,75,176,29,9700000
7,3,1,2,26,1,1,40,3,0,98,183,19,6400000
7,3,0,0,22,1,1,40,1,0,103,177,24,8000000
7,3,2,"23,24",45,1,0,41,3,1,63,180,13,4500000
7,3,2,"5,4",26,1,1,41,2,0,70,167,29,10000000
7,1,0,0,24,1,1,41,2,1,73,153,20,6900000
7,3,0,0,22,1,1,41,2,0,73,183,15,5200000
7,3,0,0,40,0,1,41,1,0,107,167,22,7600000
7,3,0,0,23,1,1,41,2,0,105,185,14,4800000
7,3,1,32,50,1,1,42,1,0,59,151,25,8800000
7,3,0,0,21,0,0,42,1,0,94,172,31,10900000
7,3,0,0,21,0,0,42,1,0,77,172,15,5300000
7,3,0,0,24,1,1,42,2,0,56,155,34,11900000
7,3,2,"7,1",26,1,1,42,3,0,77,177,24,8400000
7,1,0,0,24,0,1,42,3,0,103,168,22,7700000
7,1,1,8,26,1,0,43,3,1,87,167,34,12200000
7,3,1,6,26,1,0,43,3,0,55,182,26,9400000
7,3,0,0,21,0,0,44,1,0,86,179,22,8100000
7,3,0,0,23,0,0,44,2,1,97,178,15,5500000
7,3,0,0,21,0,1,44,1,0,80,182,16,5900000
7,2,0,0,23,1,1,44,2,0,47,151,35,12900000
7,2,0,0,24,1,1,44,1,0,104,170,14,5200000
7,3,0,0,25,1,0,44,3,1,61,150,21,7700000
7,2,1,4,26,1,0,44,1,1,67,169,17,6300000
7,3,0,0,25,1,0,45,3,1,90,164,12,4500000
7,3,1,27,48,1,0,45,3,1,101,173,27,10200000
7,3,2,"3,1",26,1,1,45,3,0,70,162,35,13200000
7,3,2,"1,7",26,1,0,46,3,0,86,164,19,7300000
7,3,0,0,48,0,1,46,1,1,77,188,25,9600000
7,3,0,0,21,0,1,46,2,0,100,190,27,10400000
7,3,0,0,23,1,1,46,1,0,60,167,16,6200000
7,1,0,0,23,1,1,46,1,1,64,186,35,13500000
7,3,2,"29,26",49,1,0,46,1,0,72,177,13,5000000
7,3,0,0,21,0,1,46,2,0,94,185,26,10000000
7,3,2,"3,5",26,1,0,46,2,0,102,181,14,5400000
7,3,0,0,42,0,1,46,1,1,49,163,27,10400000
7,3,1,6,26,1,1,47,1,1,91,168,35,13800000
7,3,0,0,23,1,1,47,1,0,70,156,26,10200000
7,3,0,0,25,0,1,47,1,0,102,169,16,6300000
7,3,0,0,23,1,0,47,1,1,95,156,30,11800000
7,3,0,0,25,1,0,48,2,1,108,174,32,12800000
7,3,0,0,26,0,1,48,2,0,93,157,30,12000000
7,1,0,0,26,0,0,48,3,1,46,170,30,12000000
7,3,1,35,53,1,1,48,3,1,76,188,22,8800000
7,3,2,"2,7",26,1,1,48,2,1,81,183,27,10800000
7,3,0,0,23,0,1,48,1,0,91,188,14,5600000
7,3,0,0,22,1,0,48,2,1,65,167,29,11600000
7,3,0,0,23,1,1,48,1,1,80,180,35,14000000
7,2,0,0,23,0,1,48,2,0,91,178,22,8800000
7,1,2,"7,4",26,1,1,48,3,0,107,178,16,6400000
7,3,0,0,44,0,1,48,3,0,69,155,21,8400000
7,3,0,0,23,1,0,49,2,0,92,188,12,4900000
7,3,0,0,22,0,1,49,2,0,71,156,25,10300000
7,3,0,0,25,1,1,49,1,0,75,156,19,7800000
7,3,0,0,25,1,1,49,1,1,64,169,35,14300000
7,3,0,0,24,0,0,49,1,0,60,171,13,5400000
7,3,0,0,23,1,1,49,2,0,91,157,15,6200000
7,3,0,0,23,1,0,49,1,1,83,187,32,13100000
7,3,2,"6,5",26,1,1,50,2,0,49,176,25,10500000
7,3,0,0,23,1,1,50,2,0,73,157,16,6700000
7,3,0,0,21,0,1,50,1,1,64,182,29,12100000
7,3,1,15,40,1,1,50,3,0,64,188,33,13800000
7,3,0,0,21,0,0,50,1,0,47,172,22,9200000
7,3,1,4,26,1,0,51,3,1,90,162,30,12800000
7,3,0,0,21,0,1,51,2,0,55,190,32,13600000
7,3,0,0,21,0,0,51,2,0,92,150,27,11500000
7,3,0,0,24,1,1,51,3,1,75,174,15,6400000
7,3,1,4,26,1,0,51,2,0,107,183,31,13200000
7,1,0,0,25,1,1,51,2,0,56,177,14,6000000
7,3,0,0,26,0,1,51,2,0,69,160,13,5600000
7,1,0,0,24,0,0,51,2,0,105,152,18,7700000
7,3,0,0,24,0,1,52,3,1,92,182,13,5700000
7,3,2,"4,4",26,1,1,52,3,1,48,182,34,14800000
7,3,2,"2,1",26,1,0,53,3,1,88,159,25,11100000
7,3,1,4,26,1,1,53,2,1,71,152,13,5800000
7,3,0,0,24,1,0,53,2,1,110,181,25,11100000
7,2,2,"8,3",26,1,0,53,2,0,55,158,20,8900000
7,2,0,0,24,1,1,53,3,0,73,155,23,10200000
7,3,2,"5,4",26,1,0,53,2,1,95,189,12,5300000
7,3,0,0,21,0,0,53,1,1,88,162,12,5300000
7,3,2,"7,7",26,1,1,53,1,0,65,161,35,15500000
7,3,0,0,21,0,0,54,2,1,91,181,34,15300000
7,3,0,0,25,1,0,54,2,0,77,179,19,8600000
7,3,0,0,24,1,1,54,2,0,89,167,18,8100000
7,3,0,0,21,0,1,55,1,1,63,186,34,15600000
7,3,0,0,21,0,0,55,1,1,101,165,16,7400000
7,3,0,0,21,0,0,55,1,1,99,161,21,9700000
7,3,0,0,25,0,1,56,2,1,67,189,15,7000000
7,1,2,"4,8",26,1,0,56,2,1,95,178,35,16400000
7,3,0,0,23,1,0,57,2,0,62,183,13,6200000
7,1,0,0,25,1,0,57,2,1,86,169,12,5700000
7,3,0,0,22,1,0,57,1,0,45,180,34,16200000
7,3,0,0,23,0,1,57,2,1,110,166,24,11400000
7,3,0,0,22,1,0,58,2,1,100,175,13,6300000
7,3,0,0,22,1,0,58,2,0,77,181,26,12600000
7,2,0,0,23,1,1,58,1,1,48,171,12,5800000
7,3,0,0,26,0,1,58,1,1,103,172,18,8700000
7,3,1,7,26,1,1,58,1,0,51,180,17,8300000
7,3,0,0,24,1,1,58,2,1,46,163,20,9700000
7,2,1,20,40,1,0,58,2,1,77,166,29,14100000
7,3,0,0,21,0,0,59,2,0,68,166,26,12800000
7,3,0,0,23,1,1,59,1,0,85,153,18,8900000
7,3,0,0,21,0,0,59,2,1,66,180,16,7900000
7,3,0,0,25,1,0,60,2,1,94,178,21,10500000
7,3,1,4,26,1,0,60,3,1,70,184,20,10000000
7,3,0,0,24,1,1,60,2,1,70,154,12,6000000
7,1,1,1,26,1,0,60,1,0,67,184,24,12000000
7,3,2,"3,2",26,1,1,60,1,0,84,151,25,12500000
7,2,2,"4,6",26,1,0,61,3,0,57,151,13,6700000
7,3,0,0,22,1,1,61,1,1,97,164,23,11700000
7,3,0,0,24,1,0,61,1,0,51,163,35,17800000
7,3,2,"8,8",26,1,0,61,3,0,106,184,19,9700000
7,3,0,0,25,1,1,61,2,1,109,163,35,17800000
7,3,0,0,24,1,1,61,3,1,98,173,34,17300000
7,3,1,7,26,1,1,62,3,0,67,170,34,17600000
7,3,0,0,24,1,0,63,1,1,110,190,26,13700000
7,3,0,0,23,1,0,64,1,0,88,172,31,16600000
7,3,1,2,26,1,1,64,3,1,51,172,18,9600000
